Station,Date,Time,Cl-Tot,NH4N,NO2N,NO3N,O2-Dis,O2-Dis-Sat,TIP,TP,Station Identifier,Latitude,Longitude
IRL00058,2018-05-23,,,0.031022949672,0.004005487164,0.1998648836,,92.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2018-06-19,,,0.033024430296,0.004005487164,0.1998648836,,81.0,0.01,0.011,C,53.57303,-7.38592
IRL00058,2018-08-08,,,0.02001480624,0.004005487164,0.1998648836,,87.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2018-09-11,,,0.02001480624,0.004005487164,0.1998648836,,83.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2018-10-04,,,0.02001480624,0.004005487164,0.1998648836,,80.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2018-11-07,,,0.023017027176,0.004005487164,0.1998648836,,80.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2018-12-12,,,0.056041457472,0.004005487164,0.1998648836,,80.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2019-06-24,,,0.02001480624,0.004005487164,0.19985585424,10.3,103.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2019-07-25,,,0.02001480624,0.004005487164,0.19985585424,9.1,98.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2019-08-27,,,0.02001480624,0.004005487164,0.19985585424,9.3,97.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2019-09-24,,,0.02001480624,0.004005487164,0.19985585424,9.6,97.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2019-10-30,,,0.024017767488,0.004005487164,0.389718915768,10.5,92.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2019-11-18,,,0.026019248112,0.004005487164,0.19985585424,11.6,95.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2019-12-10,,,0.043031833416,0.004005487164,0.359740537632,11.7,98.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-01-14,,,0.06004441872,0.004005487164,0.19985585424,11.8,101.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-02-13,,,0.05504071716,0.004005487164,0.19985585424,12.1,96.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-03-19,,,0.037027391544,0.004005487164,0.19985585424,12.2,100.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-05-12,,,0.021015546552,0.004005487164,0.259812610512,10.4,104.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-06-09,,,0.024017767488,0.004005487164,0.19985585424,10.8,108.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-07-23,,,0.02001480624,0.004005487164,0.19985585424,9.1,102.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-09-15,,,0.029021469048,0.004005487164,0.19985585424,9.0,102.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-10-07,,,0.023017027176,0.004005487164,0.19985585424,8.9,96.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-11-16,,,0.031022949672,0.004005487164,0.19985585424,11.1,97.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2020-12-08,,,0.041030352792,0.004005487164,0.19985585424,12.3,98.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-01-19,,,0.061045159032,0.004005487164,0.19985585424,13.0,103.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-02-15,,,0.052038496224,0.004005487164,0.19985585424,13.6,103.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-03-15,,,0.026019248112,0.004005487164,0.19985585424,12.6,103.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-04-20,,,0.0250185078,0.004005487164,0.19985585424,12.1,107.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-05-17,,,0.022016286864,0.004005487164,0.19985585424,11.2,106.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-06-28,,,0.02001480624,0.004005487164,0.19985585424,10.3,105.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-07-13,,,0.02001480624,0.004005487164,0.19985585424,9.52,102.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-08-17,,,0.02001480624,0.004005487164,0.19985585424,9.0,94.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-09-13,,,0.02001480624,0.004005487164,0.19985585424,9.7,102.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-10-12,,,0.02001480624,0.004005487164,0.19985585424,10.2,98.0,0.01,0.01,C,53.57303,-7.38592
IRL00058,2021-11-15,,,0.0250185078,0.004005487164,0.19985585424,10.7,97.0,0.01,0.011,C,53.57303,-7.38592
IRL00058,2021-12-20,,,0.083061445896,0.004005487164,0.19985585424,12.6,100.0,0.01,0.01,C,53.57303,-7.38592
IRL00059,2015-01-27,,,0.078,0.004,0.032,12.5,98.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-02-25,,,0.055,0.004,0.035,12.4,95.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-03-18,,,0.031,0.004,0.039,12.2,97.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-04-15,,,0.016,0.004,0.029,11.9,103.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-05-23,,,0.016,0.004,0.01,11.4,107.0,0.01,0.011,D,53.56924,-7.3659
IRL00059,2015-06-18,,,0.019,0.004,0.01,10.5,106.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-07-22,,,0.016,0.004,0.01,9.8,100.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-08-17,,,0.016,0.004,0.01,10.4,107.0,0.01,0.012,D,53.56924,-7.3659
IRL00059,2015-09-16,,,0.016,0.004,0.01,9.8,96.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-10-13,,,0.016,0.004,0.01,10.3,97.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2015-11-22,,,0.024,0.004,0.01,11.0,92.0,0.01,0.012,D,53.56924,-7.3659
IRL00059,2015-12-14,,,0.026,0.004,0.015,11.6,95.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-01-20,,,0.047,0.004,0.2,12.2,96.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-02-11,,,0.039,0.004,0.2,12.1,98.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-03-21,,,0.04,0.004,0.2,12.9,106.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-04-25,,,0.026,0.004,0.2,11.9,106.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-05-16,,,0.028,0.004,0.2,10.7,101.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-06-20,,,0.027,0.004,0.2,9.7,101.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-07-12,,,0.034,0.004,0.2,10.0,102.0,0.01,0.019,D,53.56924,-7.3659
IRL00059,2016-08-18,,,0.04,0.004,0.2,9.6,100.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-09-13,,,0.025,0.004,0.2,9.5,98.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-10-18,,,0.032,0.004,0.2,10.8,100.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2016-11-17,,,0.038,0.004,0.2,11.5,101.0,0.01,0.011,D,53.56924,-7.3659
IRL00059,2016-12-13,,,0.047,0.004,0.2,11.9,98.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2017-01-16,,,0.05,0.004,0.2,12.6,98.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2017-02-20,,,0.054,0.004,0.2,12.5,101.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2017-03-13,,,0.052,0.004,0.2,12.4,102.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2018-05-23,,,0.023017027176,0.004005487164,0.1998648836,,94.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2018-06-19,,,0.022016286864,0.004005487164,0.1998648836,,86.0,0.01,0.011,D,53.56924,-7.3659
IRL00059,2018-08-08,,,0.02001480624,0.004005487164,0.1998648836,,90.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2018-09-11,,,0.023017027176,0.004005487164,0.1998648836,,82.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2018-10-04,,,0.02001480624,0.004005487164,0.1998648836,,85.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2018-11-07,,,0.022016286864,0.004005487164,0.1998648836,,80.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2018-12-12,,,0.09507032964,0.004005487164,0.1998648836,,79.0,0.025,0.059,D,53.56924,-7.3659
IRL00059,2019-06-24,,,0.02001480624,0.004005487164,0.19985585424,10.1,102.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2019-07-25,,,0.02001480624,0.004005487164,0.19985585424,8.7,95.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2019-08-27,,,0.02001480624,0.004005487164,0.19985585424,9.5,99.0,0.01,0.016,D,53.56924,-7.3659
IRL00059,2019-09-24,,,0.021015546552,0.004005487164,0.19985585424,9.4,94.0,0.01,0.012,D,53.56924,-7.3659
IRL00059,2019-10-30,,,0.02001480624,0.004005487164,0.19985585424,10.6,93.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2019-11-18,,,0.026019248112,0.004005487164,0.19985585424,11.9,96.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2019-12-10,,,0.046034054352,0.004005487164,0.19985585424,11.9,99.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-01-14,,,0.057042197784,0.004005487164,0.219841439664,11.8,102.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-02-13,,,0.049036275288,0.004005487164,0.19985585424,12.1,96.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-03-19,,,0.031022949672,0.004005487164,0.19985585424,12.2,100.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-05-12,,,0.02001480624,0.004005487164,0.19985585424,10.4,105.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-06-09,,,0.024017767488,0.004005487164,0.19985585424,10.6,106.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-07-23,,,0.02001480624,0.004005487164,0.19985585424,9.1,104.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-09-15,,,0.02001480624,0.004005487164,0.19985585424,8.9,101.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-10-07,,,0.023017027176,0.004005487164,0.19985585424,8.8,96.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-11-16,,,0.032023689984,0.004005487164,0.19985585424,11.2,98.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2020-12-08,,,0.046034054352,0.004005487164,0.19985585424,12.2,97.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-01-19,,,0.062045899344,0.004005487164,0.19985585424,13.0,102.0,0.01,0.014,D,53.56924,-7.3659
IRL00059,2021-02-15,,,0.053039236536,0.004005487164,0.19985585424,13.4,103.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-03-15,,,0.027019988424,0.004005487164,0.19985585424,12.5,102.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-04-20,,,0.02001480624,0.004005487164,0.19985585424,12.3,108.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-05-17,,,0.0250185078,0.004005487164,0.19985585424,11.0,104.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-06-28,,,0.02001480624,0.004005487164,0.19985585424,10.1,103.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-07-13,,,0.02001480624,0.004005487164,0.19985585424,9.65,103.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-08-17,,,0.02001480624,0.004005487164,0.19985585424,10.0,100.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-09-13,,,0.02001480624,0.004005487164,0.19985585424,9.7,103.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-10-12,,,0.022016286864,0.004005487164,0.19985585424,10.2,99.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-11-15,,,0.03502591092,0.004005487164,0.19985585424,10.6,96.0,0.01,0.01,D,53.56924,-7.3659
IRL00059,2021-12-20,,,0.05504071716,0.004005487164,0.19985585424,12.3,98.0,0.01,0.01,D,53.56924,-7.3659
IRL00060,2015-01-27,,,0.074,0.004,0.033,12.5,97.0,0.01,0.012,E,53.55833000000001,-7.37527
IRL00060,2015-02-25,,,0.053,0.004,0.035,12.3,94.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-03-18,,,0.035,0.004,0.039,12.2,98.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-04-15,,,0.016,0.004,0.029,12.0,104.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-05-23,,,0.016,0.004,0.01,11.2,105.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-06-18,,,0.016,0.004,0.01,10.1,101.0,0.01,0.012,E,53.55833000000001,-7.37527
IRL00060,2015-07-22,,,0.016,0.004,0.01,10.2,105.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-08-17,,,0.016,0.004,0.01,10.6,110.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-09-16,,,0.016,0.004,0.01,10.0,97.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-10-13,,,0.016,0.004,0.01,10.8,102.0,0.01,0.011,E,53.55833000000001,-7.37527
IRL00060,2015-11-22,,,0.016,0.004,0.01,10.9,92.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2015-12-14,,,0.026,0.004,0.015,11.5,94.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-01-20,,,0.051,0.004,0.2,12.2,96.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-02-11,,,0.036,0.004,0.2,12.2,98.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-03-21,,,0.02,0.004,0.2,14.2,117.0,0.01,0.017,E,53.55833000000001,-7.37527
IRL00060,2016-04-25,,,0.02,0.004,0.2,11.4,101.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-05-16,,,0.026,0.004,0.2,11.4,111.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-06-20,,,0.02,0.004,0.2,9.8,101.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-07-12,,,0.024,0.004,0.2,9.9,101.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-08-18,,,0.027,0.004,0.26,9.7,97.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-09-13,,,0.023,0.004,0.2,9.5,98.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-10-18,,,0.027,0.004,0.2,10.3,95.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-11-17,,,0.043,0.004,0.2,11.0,95.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2016-12-13,,,0.047,0.004,0.2,11.9,98.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2017-01-16,,,0.054,0.004,0.2,12.5,97.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2017-02-20,,,0.047,0.004,0.2,12.5,100.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2017-03-13,,,0.047,0.004,0.2,12.4,101.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2018-05-23,,,0.024017767488,0.004005487164,0.1998648836,,95.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2018-06-19,,,0.02001480624,0.004005487164,0.1998648836,,93.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2018-08-08,,,0.02001480624,0.004005487164,0.1998648836,,92.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2018-09-11,,,0.02001480624,0.004005487164,0.1998648836,,78.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2018-10-04,,,0.02001480624,0.004005487164,0.1998648836,,87.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2018-11-07,,,0.0250185078,0.004005487164,0.1998648836,,80.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2018-12-12,,,0.052038496224,0.004005487164,0.1998648836,,77.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2019-06-24,,,0.02001480624,0.004005487164,0.19985585424,10.3,104.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2019-07-25,,,0.022016286864,0.004005487164,0.19985585424,9.3,101.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2019-08-27,,,0.02001480624,0.004005487164,0.19985585424,9.5,99.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2019-09-24,,,0.02001480624,0.004005487164,0.19985585424,9.7,97.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2019-10-30,,,0.032023689984,0.004005487164,0.19985585424,10.5,92.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2019-11-18,,,0.048035534976,0.006018244464,0.19985585424,11.6,95.0,0.01,0.016,E,53.55833000000001,-7.37527
IRL00060,2019-12-10,,,0.041030352792,0.004005487164,0.19985585424,11.7,97.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-01-14,,,0.062045899344,0.004005487164,0.19985585424,11.8,101.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-02-13,,,0.056041457472,0.004005487164,0.19985585424,11.8,95.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-03-19,,,0.03002220936,0.004005487164,0.19985585424,12.2,100.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-05-12,,,0.02001480624,0.004005487164,0.19985585424,10.4,104.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-06-09,,,0.02001480624,0.004005487164,0.19985585424,10.4,104.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-07-23,,,0.02001480624,0.004005487164,0.19985585424,9.2,104.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-08-25,,,0.024017767488,0.004005487164,0.19985585424,8.1,95.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-09-15,,,0.02001480624,0.004005487164,0.19985585424,8.8,100.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-10-07,,,0.024017767488,0.004005487164,0.19985585424,8.8,95.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-11-16,,,0.038028131856,0.004005487164,0.19985585424,10.5,91.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2020-12-08,,,0.039028872168,0.004005487164,0.19985585424,12.3,98.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-01-19,,,0.061045159032,0.004005487164,0.19985585424,12.9,103.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-02-15,,,0.056041457472,0.004005487164,0.19985585424,13.6,103.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-03-15,,,0.0250185078,0.004005487164,0.19985585424,12.5,102.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-04-20,,,0.02001480624,0.004005487164,0.19985585424,12.4,109.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-05-17,,,0.068050341216,0.004005487164,0.19985585424,11.1,105.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-06-28,,,0.02001480624,0.004005487164,0.19985585424,10.4,106.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-07-13,,,0.02001480624,0.004005487164,0.19985585424,9.9,105.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-08-17,,,0.02001480624,0.004005487164,0.19985585424,9.5,98.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-09-13,,,0.02001480624,0.004005487164,0.19985585424,10.2,108.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-10-12,,,0.02001480624,0.004005487164,0.19985585424,10.3,100.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-11-15,,,0.032023689984,0.004005487164,0.19985585424,10.6,96.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00060,2021-12-20,,,0.051037755912,0.004005487164,0.19985585424,12.1,96.0,0.01,0.01,E,53.55833000000001,-7.37527
IRL00061,2015-01-27,,,0.074,0.004,0.1,12.2,95.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-02-25,,,0.053,0.004,0.1,12.4,95.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-03-18,,,0.026,0.004,0.1,13.2,106.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-04-15,,,0.016,0.004,0.028,12.1,105.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-05-23,,,0.016,0.004,0.01,11.2,104.0,0.01,0.012,F,53.56393000000001,-7.389930000000001
IRL00061,2015-06-18,,,0.016,0.004,0.01,10.1,102.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-07-22,,,0.016,0.004,0.01,9.8,101.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-08-17,,,0.016,0.004,0.01,10.3,106.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-09-16,,,0.016,0.004,0.01,9.8,96.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-10-13,,,0.016,0.004,0.01,10.3,98.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-11-22,,,0.017,0.004,0.01,10.8,92.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2015-12-14,,,0.026,0.004,0.015,11.4,94.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-01-20,,,0.047,0.004,0.2,12.4,97.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-02-11,,,0.038,0.004,0.2,12.0,97.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-03-21,,,0.02,0.004,0.2,13.4,110.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-04-25,,,0.02,0.004,0.2,11.6,102.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-05-16,,,0.02,0.004,0.2,11.2,109.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-06-20,,,0.024,0.004,0.2,9.6,100.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-07-12,,,0.02,0.004,0.2,9.8,101.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-08-18,,,0.031,0.004,0.2,9.7,101.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-09-13,,,0.022,0.004,0.2,9.4,96.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-10-18,,,0.021,0.004,0.2,10.4,97.0,0.01,0.011,F,53.56393000000001,-7.389930000000001
IRL00061,2016-11-17,,,0.037,0.004,0.2,11.7,100.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2016-12-13,,,0.046,0.004,0.2,11.9,98.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2017-01-16,,,0.058,0.004,0.2,12.5,98.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2017-02-20,,,0.047,0.004,0.38,12.5,100.0,0.01,0.012,F,53.56393000000001,-7.389930000000001
IRL00061,2017-03-13,,,0.045,0.004,0.2,12.2,100.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2018-05-23,,,0.027019988424,0.004005487164,0.1998648836,,104.0,0.01,0.015,F,53.56393000000001,-7.389930000000001
IRL00061,2018-06-19,,,0.034025170608,0.004005487164,0.1998648836,,80.0,0.01,0.011,F,53.56393000000001,-7.389930000000001
IRL00061,2018-08-08,,,0.02001480624,0.004005487164,0.1998648836,,82.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2018-09-11,,,0.02001480624,0.004005487164,0.1998648836,,83.0,0.01,0.011,F,53.56393000000001,-7.389930000000001
IRL00061,2018-10-04,,,0.02001480624,0.004005487164,0.1998648836,,80.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2018-11-07,,,0.0250185078,0.004005487164,0.1998648836,,79.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2018-12-12,,,0.052038496224,0.004005487164,0.1998648836,,79.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2019-06-24,,,0.02001480624,0.004005487164,0.19985585424,10.3,103.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2019-07-25,,,0.02001480624,0.004005487164,0.19985585424,9.3,101.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2019-08-27,,,0.021015546552,0.004005487164,0.19985585424,9.4,98.0,0.01,0.016,F,53.56393000000001,-7.389930000000001
IRL00061,2019-09-24,,,0.02001480624,0.004005487164,0.19985585424,9.5,95.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2019-10-30,,,0.022016286864,0.004005487164,0.19985585424,10.6,92.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2019-11-18,,,0.026019248112,0.004005487164,0.19985585424,12.4,100.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2019-12-10,,,0.058042938096,0.004005487164,0.19985585424,11.7,98.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-01-14,,,0.067049600904,0.004005487164,0.19985585424,11.9,101.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-02-13,,,0.054039976848,0.004005487164,0.19985585424,12.7,102.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-03-19,,,0.024017767488,0.004005487164,0.19985585424,12.2,100.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-05-12,,,0.02001480624,0.004005487164,0.19985585424,10.4,103.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-06-09,,,0.02001480624,0.004005487164,0.19985585424,10.0,101.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-07-23,,,0.02001480624,0.004005487164,0.19985585424,8.8,98.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-08-25,,,0.021015546552,0.004005487164,0.19985585424,8.1,95.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-09-15,,,0.02001480624,0.004005487164,0.19985585424,8.9,101.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-10-07,,,0.043031833416,0.004005487164,0.19985585424,8.8,95.0,0.01,0.011,F,53.56393000000001,-7.389930000000001
IRL00061,2020-11-16,,,0.038028131856,0.004005487164,0.19985585424,10.7,93.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2020-12-08,,,0.04002961248,0.004005487164,0.19985585424,12.3,98.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2021-01-19,,,0.052038496224,0.004005487164,0.19985585424,13.0,103.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2021-02-15,,,0.054039976848,0.004005487164,0.19985585424,13.6,105.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
IRL00061,2021-03-15,,,0.02001480624,0.004005487164,0.19985585424,12.6,103.0,0.01,0.01,F,53.56393000000001,-7.389930000000001
